Symbol,Observations,Observed Price,3-Month Mean,Z-Score,Action
ROST,63,151.67999267578125,145.8081512451172,0.038361020492686373,hold
RCL,63,159.80999755859375,157.92111060732887,0.005172247997027585,hold
SPGI,63,510.8699951171875,470.88785080682663,0.007667959424252287,hold
CRM,63,248.13999938964844,250.55262756347656,-0.003208136252238988,hold
SBAC,63,230.80999755859375,207.64569697304378,0.016971314458739815,hold
SLB,63,42.29499816894531,45.6473015073746,-0.11320765659720848,hold
STX,63,96.77999877929688,101.4865258837503,-0.03300228711414256,hold
SRE,63,82.68000030517578,77.7527849712069,0.10008047239279394,hold
NOW,63,835.489990234375,776.8095238095239,0.00373296598215962,hold
SHW,63,363.8299865722656,326.4607912093874,0.0071759767412951205,hold
SPG,63,163.89999389648438,153.6681160094246,0.035651884789080004,hold
SWKS,63,101.83999633789062,106.18117293100508,-0.011897739247738957,hold
SJM,63,118.69999694824219,114.5010021149166,0.02508761240046047,hold
SW,41,45.70000076293945,44.7175178527832,0.01502799385041503,hold
SNA,63,279.6300048828125,269.7022181919643,0.018302633550218234,hold
SOLV,63,63.84000015258789,55.68253986419193,0.06348160530519392,hold
SO,63,88.91000366210938,81.70685359409877,0.05753274634347306,hold
LUV,63,29.584999084472656,27.396993485708084,0.16367295023272369,sell
SWK,63,99.97000122070312,90.246825445266,0.020616966387851782,hold
SBUX,63,93.18000030517578,80.86693924192399,0.024522624907698534,hold
STT,63,86.0,78.40254247756232,0.034072020254283124,hold
STLD,63,113.95999908447266,123.9083488101051,-0.054141681131814494,hold
STE,63,243.10000610351562,228.11236887129527,0.026536638064526982,hold
SYK,63,359.6499938964844,339.1014346168155,0.02789763099545569,hold
SMCI,63,441.7799987792969,725.7417442685082,-0.0017603579240515767,hold
SYF,63,49.29499816894531,46.90319515409924,0.03898099597815716,hold
SNPS,63,481.2200012207031,565.24412851485,-0.007047236234255912,hold
SYY,63,78.27999877929688,73.64132666209387,0.0873008410495881,hold
TMUS,63,200.52999877929688,184.124510265532,0.025974102700119753,hold
TROW,63,104.4800033569336,112.55603342207651,-0.04409478683043815,hold
TTWO,63,155.89999389648438,153.52507963634673,0.006606812513345316,hold
TPR,63,41.56999969482422,40.94133897811648,0.02447832165536587,hold
TRGP,63,149.89999389648438,132.55489494687035,0.030933310586000202,hold
TGT,63,151.86000061035156,146.00372072250124,0.016628554028807904,hold
TEL,63,148.4199981689453,149.9753907218812,-0.014234789021734194,hold
TDY,63,419.7099914550781,402.6947617303757,0.010008028872043622,hold
TFX,63,244.9600067138672,222.32860746837798,0.016353326298177744,hold
TER,63,124.54000091552734,139.57555522615948,-0.012317001717225197,hold
TSLA,63,210.60000610351562,212.51428634401353,-0.00036183148572458204,hold
TXN,63,201.8300018310547,197.98563251798114,0.011661368939513198,hold
TXT,63,88.93000030517578,87.92650216723246,0.01848598567463655,hold
TMO,63,606.3400268554688,578.5298297216021,0.004525001129903029,hold
TJX,63,117.54000091552734,111.77790009029327,0.0561909970715508,hold
TSCO,63,268.3500061035156,267.0205765981523,0.0024541461988080724,hold
TT,63,346.2699890136719,335.53975374736484,0.011908919302145231,hold
TDG,63,1332.72998046875,1283.9411117311508,0.0036599579179762685,hold
TRV,63,227.9499969482422,212.1073756142268,0.04631047075795443,hold
TRMB,63,54.939998626708984,55.17984117780413,-0.00905745588344605,hold
TFC,63,44.244998931884766,40.27011350601438,0.05311033209627452,hold
TYL,63,578.6749877929688,533.9623015873016,0.003259684548906868,hold
TSN,63,64.80999755859375,58.91145124889555,0.07752053262683577,hold
USB,63,46.39500045776367,42.017244187612384,0.07279909937836176,hold
UBER,63,71.92500305175781,69.49023806859576,0.023134431309348554,hold
UDR,63,44.91999816894531,41.093745943099734,0.2645514895063181,sell
ULTA,63,358.79998779296875,374.6885724748884,-0.0037633831505577225,hold
UNP,63,255.2100067138672,234.45436241513207,0.026382272047682037,hold
UAL,63,43.869998931884766,45.98603160797604,-0.0163830288575991,hold
UPS,63,127.52999877929688,131.7665312025282,-0.01574514502497396,hold
URI,63,701.6799926757812,683.3751007564484,0.0011370193036601168,hold
UNH,63,598.6300048828125,538.4621456085689,0.004485211496057318,hold
UHS,64,236.38999938964844,202.07142808702258,,hold
VLO,63,141.3699951171875,149.72366647871715,-0.04478769182049197,hold
VTR,63,62.46099853515625,54.20912709311833,0.06376806916343788,hold
VLTO,63,110.26499938964844,102.64125533331008,0.03430449316686598,hold
VRSN,63,184.91000366210938,179.28619069901723,0.05883477169314666,hold
VRSK,63,274.3599853515625,270.0500091068328,0.012880644772417153,hold
VZ,63,42.92499923706055,40.544876461937314,0.44704585708592703,sell
VRTX,63,475.70001220703125,481.8422246054998,-0.0076474256938494556,hold
VTRS,63,11.890000343322754,11.109002900502038,0.2235525714857638,sell
VICI,63,33.47999954223633,30.074617083110507,0.11837451023739984,hold
V,63,278.67999267578125,267.18478006029886,0.03956693753373047,hold
VST,63,75.73999786376953,82.89586869497148,-0.021360855191066192,hold
VMC,63,239.13999938964844,249.94008503262958,-0.021362836877053596,hold
WRB,63,60.54499816894531,54.67106973557245,0.12666573989095678,hold
GWW,63,960.2999877929688,937.5375279017857,0.0030552271424311756,hold
WAB,63,164.16000366210938,160.77308800106957,0.021150302844041395,hold
WBA,63,8.970000267028809,11.937531062534877,-0.08220691677360506,hold
WMT,63,77.16000366210938,69.80350906129867,0.09213885086747414,hold
DIS,63,89.12000274658203,94.61979033455016,-0.02445032383252691,hold
WBD,63,7.360000133514404,7.709682540288047,-0.1498124346738824,hold
WM,63,209.39999389648438,208.5663595048208,0.002779008467449675,hold
WAT,63,339.8500061035156,313.8041270422557,0.007256211520373817,hold
WEC,63,93.67500305175781,83.41280704074435,0.0401661324315546,hold
WFC,63,58.345001220703125,57.17816628350152,0.026522920299237703,hold
WELL,63,122.11499786376953,109.24802761986142,0.03908838481778543,hold
WST,63,304.0899963378906,312.69541713169644,-0.00496338631928645,hold
WDC,63,63.060001373291016,70.23539673335968,-0.016223113754087057,hold
WY,63,30.28499984741211,29.56930221073211,0.05846452095591798,hold
WMB,63,45.560001373291016,42.971021016438804,0.19093262784357987,sell
WTW,63,292.2200012207031,269.8848840622675,0.01982835053918805,hold
WYNN,63,75.80999755859375,82.77625286768354,-0.02401882807851215,hold
XEL,63,62.52000045776367,56.37113262358166,0.08939965771787761,hold
XYL,63,130.75,135.25220089867003,-0.03888189841241819,hold
YUM,63,133.49600219726562,133.01263694157677,0.003725111101829782,hold
ZBRA,63,330.45001220703125,322.6623806423611,0.0037198728217413017,hold
ZBH,63,116.18000030517578,109.81556653219556,0.1018550938327572,hold
ZTS,63,183.58999633789062,178.45335000658793,0.023870721230730717,hold
